0, True, 0.3410645, -0.04888916 , 5.411738 , 0 , 00:00:00.0004004
1, True, 0.3591003, -0.04891968 , 5.410716 , 0 , 00:00:00.0162005
2, True, 0.762146, -0.04226685 , 5.369836 , 0 , 00:00:00.3803088
3, True, 0.4282227, -0.03955078 , 5.405964 , 0 , 00:00:00.7444700
4, True, 0.3912048, -0.03103638 , 5.408995 , 0 , 00:00:01.1090961
5, True, 0.2934265, -0.007904053 , 5.415669 , 0 , 00:00:01.4738569
6, True, 0.1416321, -0.0006713867 , 5.421609 , 0 , 00:00:01.8385587
7, True, -0.06008911, -0.000579834 , 5.422938 , 0 , 00:00:02.2030164
8, True, -0.2675171, 0.003082275 , 5.41643 , 0 , 00:00:02.5662266
9, True, -0.3922729, 0.0100708 , 5.409114 , 0 , 00:00:02.9319326
10, True, -0.6000061, 0.01550293 , 5.390068 , 0 , 00:00:03.2960261
11, True, -0.7961121, 0.01553345 , 5.364614 , 0 , 00:00:03.6602711
12, True, -0.9104309, 0.01818848 , 5.346593 , 0 , 00:00:04.0248056
13, True, -1.02121, 0.01953125 , 5.326641 , 0 , 00:00:04.3894194
14, True, -1.160645, 0.02337646 , 5.298164 , 0 , 00:00:04.7543355
15, True, -1.359833, 0.02352905 , 5.250926 , 0 , 00:00:05.1180485
16, True, -1.527161, 0.02352905 , 5.204978 , 0 , 00:00:05.4827154
17, True, -1.606781, 0.02087402 , 5.1811 , 0 , 00:00:05.8466255
18, True, -1.737976, 0.01730347 , 5.138754 , 0 , 00:00:06.2119186
19, True, -1.888184, 0.01403809 , 5.085858 , 0 , 00:00:06.5759250
20, True, -2.071808, 0.01409912 , 5.014482 , 0 , 00:00:06.9406264
21, True, -2.201324, 0.02178955 , 4.959639 , 0 , 00:00:07.3045558
22, True, -2.398041, 0.02859497 , 4.868595 , 0 , 00:00:07.6695919
23, True, -2.524231, 0.02868652 , 4.805002 , 0 , 00:00:08.0339695
24, True, -2.642517, 0.02999878 , 4.741621 , 0 , 00:00:08.3981888
25, True, -2.831818, 0.02990723 , 4.632193 , 0 , 00:00:08.7630077
26, True, -2.987579, 0.02856445 , 4.534354 , 0 , 00:00:09.1272120
27, True, -3.137665, 0.0284729 , 4.432959 , 0 , 00:00:09.4921364
28, True, -3.318939, 0.02438354 , 4.300407 , 0 , 00:00:09.8567305
29, True, -3.363525, 0.02441406 , 4.26605 , 0 , 00:00:14.0312629
30, True, -3.642426, 0.02520752 , 4.028749 , 0 , 00:00:14.3954635
31, True, -3.724304, 0.02713013 , 3.952817 , 0 , 00:00:14.7601655
32, True, -3.85321, 0.02709961 , 3.826576 , 0 , 00:00:15.1249185
33, True, -4.006348, 0.02505493 , 3.665091 , 0 , 00:00:15.4882299
34, True, -4.192383, 0.021698 , 3.449825 , 0 , 00:00:15.8535733
35, True, -4.279236, 0.021698 , 3.341129 , 0 , 00:00:16.2184788
36, True, -4.415588, 0.02166748 , 3.158311 , 0 , 00:00:16.5821709
37, True, -4.576447, 0.02157593 , 2.919992 , 0 , 00:00:16.9464255
38, True, -4.727478, 0.0135498 , 2.66828 , 0 , 00:00:17.3116266
39, True, -4.834564, 0.01208496 , 2.469126 , 0 , 00:00:17.6755892
40, True, -4.974457, 0.02416992 , 2.175165 , 1 , 00:00:18.0400631
39, False, -5.069672, 0.0345459 , 1.944526 , 1 , 00:00:18.4048692
38, False, -5.112793, 0.03186035 , 1.828516 , 1 , 00:00:18.7692570
37, False, -5.005188, 0.03198242 , 2.103511 , 1 , 00:00:19.1336657
36, False, -4.790649, 0.03881836 , 2.554046 , 1 , 00:00:19.4979738
35, False, -4.772522, 0.03881836 , 2.587888 , 1 , 00:00:19.8625753
34, False, -4.737183, 0.03884888 , 2.651909 , 1 , 00:00:20.2264114
33, False, -4.688293, 0.04156494 , 2.737379 , 1 , 00:00:20.5913464
32, False, -4.371094, 0.04040527 , 3.219779 , 1 , 00:00:20.9558252
31, False, -4.041718, 0.01019287 , 3.625369 , 1 , 00:00:21.3204139
30, False, -3.952087, 0.004364014 , 3.723148 , 1 , 00:00:21.6847674
29, False, -3.747986, 0.0008850098 , 3.929387 , 1 , 00:00:22.0491724
28, False, -3.691376, -0.006896973 , 4.123409 , 1 , 00:00:22.4140170
27, False, -3.548035, -0.007019043 , 4.249274 , 1 , 00:00:22.7783262
26, False, -3.313141, -0.007049561 , 4.43585 , 1 , 00:00:23.1431094
25, False, -3.226471, -0.007049561 , 4.499601 , 1 , 00:00:23.5064938
24, False, -3.144348, -0.001678467 , 4.557802 , 1 , 00:00:23.8715787
23, False, -2.965057, -0.02435303 , 4.676217 , 1 , 00:00:24.2366374
22, False, -2.807861, -0.03274536 , 4.772315 , 1 , 00:00:24.6005992
21, False, -2.614716, -0.04858398 , 4.88063 , 1 , 00:00:24.9643744
20, False, -2.427551, -0.04400635 , 4.976796 , 1 , 00:00:25.3296570
19, False, -2.115784, -0.02731323 , 5.1179 , 1 , 00:00:25.6940779
18, False, -2.079681, -0.02124023 , 5.132874 , 1 , 00:00:26.0584582
17, False, -1.907593, -0.02346802 , 5.199265 , 1 , 00:00:26.4238980
16, False, -1.776398, -0.02346802 , 5.245628 , 1 , 00:00:26.7867884
15, False, -1.649597, -0.01580811 , 5.266984 , 1 , 00:00:27.1517382
14, False, -1.429443, -0.0004577637 , 5.284013 , 1 , 00:00:27.5160511
13, False, -1.303558, 0.006408691 , 5.316733 , 1 , 00:00:27.8808663
12, False, -1.225922, 0.01446533 , 5.335416 , 1 , 00:00:28.2456985
11, False, -1.102356, 0.01464844 , 5.362489 , 1 , 00:00:28.6096682
10, False, -0.9143372, 0.01324463 , 5.397883 , 1 , 00:00:28.9741617
9, False, -0.7705994, 0.01315308 , 5.420468 , 1 , 00:00:29.3384729
8, False, -0.6124878, 0.01177979 , 5.440782 , 1 , 00:00:29.7037853
7, False, -0.3244324, 0.00213623 , 5.465858 , 1 , 00:00:30.0671559
6, False, -0.2191467, 0.0008239746 , 5.471287 , 1 , 00:00:30.4318299
5, False, -0.08065796, 0.0007324219 , 5.475373 , 1 , 00:00:30.7966496
4, False, 0.02441406, -0.003295898 , 5.47598 , 1 , 00:00:31.1609538
3, False, 0.1583252, -0.007415771 , 5.474017 , 1 , 00:00:31.5258173
2, False, 0.2641296, -0.007415771 , 5.470154 , 1 , 00:00:31.8900745
1, False, 0.4109802, -0.0050354 , 5.461783 , 1 , 00:00:32.2543915
0, False, 0.6287842, -0.0050354 , 5.441491 , 1 , 00:00:32.6186715
1, True, 0.6878357, -0.004821777 , 5.434505 , 1 , 00:00:32.9836937
2, True, 0.71521, -0.002380371 , 5.431101 , 1 , 00:00:33.3471215
3, True, 0.7104797, -0.002319336 , 5.431669 , 1 , 00:00:33.7121082
4, True, 0.5419617, 0.008148193 , 5.450519 , 1 , 00:00:34.0767421
5, True, 0.2748718, 0.02865601 , 5.470335 , 1 , 00:00:34.4417926
6, True, 0.09579468, 0.02423096 , 5.47575 , 1 , 00:00:34.8049119
7, True, -0.1947632, 0.03027344 , 5.472538 , 1 , 00:00:35.1704399
8, True, -0.3099976, 0.03036499 , 5.467217 , 1 , 00:00:35.5346668
9, True, -0.3859253, 0.0239563 , 5.462106 , 1 , 00:00:35.8993653
10, True, -0.4814758, 0.02246094 , 5.454309 , 1 , 00:00:36.2637683
11, True, -0.6517334, 0.02258301 , 5.436275 , 1 , 00:00:36.6272485
12, True, -0.8479309, 0.02148438 , 5.408643 , 1 , 00:00:36.9922493
13, True, -1.015167, 0.02728271 , 5.379925 , 1 , 00:00:37.3572270
14, True, -1.150726, 0.02297974 , 5.352284 , 1 , 00:00:37.7216831
15, True, -1.300476, 0.02938843 , 5.317928 , 1 , 00:00:38.0851359
16, True, -1.386169, 0.03091431 , 5.296195 , 1 , 00:00:38.4501035
17, True, -1.541595, 0.02731323 , 5.252798 , 1 , 00:00:38.8152333
18, True, -1.810181, 0.01672363 , 5.165969 , 1 , 00:00:39.1797186
19, True, -1.981415, 0.01641846 , 5.102888 , 1 , 00:00:39.5435959
20, True, -2.087433, 0.03079224 , 5.06067 , 1 , 00:00:39.9074667
21, True, -2.236786, 0.03930664 , 4.99655 , 1 , 00:00:40.2725150
22, True, -2.353546, 0.0380249 , 4.942686 , 1 , 00:00:40.6380603
23, True, -2.49826, 0.03533936 , 4.871142 , 1 , 00:00:41.0016489
24, True, -2.638123, 0.04089355 , 4.797025 , 1 , 00:00:41.3653477
25, True, -2.873016, 0.04882813 , 4.660359 , 1 , 00:00:41.7309481
26, True, -3.010101, 0.04882813 , 4.573239 , 1 , 00:00:42.0956888
27, True, -3.132019, 0.04498291 , 4.49065 , 1 , 00:00:42.4594088
28, True, -3.29068, 0.03555298 , 4.37571 , 1 , 00:00:42.8241938
29, True, -3.376434, 0.03549194 , 4.310044 , 1 , 00:00:43.1876759
30, True, -3.536896, 0.03012085 , 4.179523 , 1 , 00:00:43.5530799
31, True, -3.681519, 0.03015137 , 4.052932 , 1 , 00:00:43.9175566
32, True, -3.834473, 0.03414917 , 3.909015 , 1 , 00:00:44.2817914
33, True, -4.077057, 0.03546143 , 3.656019 , 1 , 00:00:44.6455733
34, True, -4.227448, 0.03543091 , 3.481605 , 1 , 00:00:45.0106079
35, True, -4.381256, 0.03536987 , 3.286554 , 1 , 00:00:45.3750939
36, True, -4.464661, 0.03192139 , 3.172662 , 1 , 00:00:45.7395211
37, True, -4.581238, 0.02392578 , 3.002188 , 1 , 00:00:46.1041890
38, True, -4.735291, 0.02319336 , 2.753763 , 1 , 00:00:46.4679714
39, True, -4.924957, 0.021698 , 2.39976 , 1 , 00:00:46.8334753
40, True, -5.030945, 0.02163696 , 2.170062 , 2 , 00:00:47.1975186
39, False, -5.155457, 0.01748657 , 1.856478 , 2 , 00:00:47.5626896
38, False, -5.201538, 0.01745605 , 1.724086 , 2 , 00:00:47.9257342
37, False, -5.077179, 0.02536011 , 2.059918 , 2 , 00:00:48.2910449
36, False, -4.8479, 0.04220581 , 2.551646 , 2 , 00:00:48.6552205
35, False, -4.63858, 0.03942871 , 2.913337 , 2 , 00:00:49.0197991
34, False, -4.553802, 0.02862549 , 3.043576 , 2 , 00:00:49.3844399
33, False, -4.445129, 0.0218811 , 3.199393 , 2 , 00:00:49.7480632
32, False, -4.269348, 0.00994873 , 3.429293 , 2 , 00:00:50.1133129
31, False, -3.973755, 0.005981445 , 3.766754 , 2 , 00:00:50.4779592
30, False, -3.857025, 0.006774902 , 3.886099 , 2 , 00:00:50.8423082
29, False, -3.609528, 0.008666992 , 4.116413 , 2 , 00:00:51.2060704
28, False, -3.504761, 0.01135254 , 4.205991 , 2 , 00:00:51.5711569
27, False, -3.399323, 0.01211548 , 4.291481 , 2 , 00:00:51.9359430
26, False, -3.275238, 0.01513672 , 4.386819 , 2 , 00:00:52.2998958
25, False, -3.112274, 0.02053833 , 4.503868 , 2 , 00:00:52.6647032
24, False, -3.004395, 0.02200317 , 4.576447 , 2 , 00:00:53.0283045
23, False, -2.87149, 0.02191162 , 4.660917 , 2 , 00:00:53.3937891
22, False, -2.706818, 0.02194214 , 4.758296 , 2 , 00:00:53.7578302
21, False, -2.532959, 0.02722168 , 4.853074 , 2 , 00:00:54.1226939
20, False, -2.401184, 0.02600098 , 4.919581 , 2 , 00:00:54.4862113
19, False, -2.196106, 0.01644897 , 5.01429 , 2 , 00:00:54.8514830
18, False, -2.060791, 0.01641846 , 5.071342 , 2 , 00:00:55.2160402
17, False, -1.924286, 0.0177002 , 5.124765 , 2 , 00:00:55.5801320
16, False, -1.799561, 0.01763916 , 5.169917 , 2 , 00:00:55.9450542
15, False, -1.628418, 0.01754761 , 5.226445 , 2 , 00:00:56.3095896
14, False, -1.525482, 0.01754761 , 5.257427 , 2 , 00:00:56.6736317
13, False, -1.412659, 0.01367188 , 5.288336 , 2 , 00:01:03.1670899
12, False, -1.15567, 0.006256104 , 5.349251 , 2 , 00:01:03.5323892
11, False, -0.9417725, 0.01846313 , 5.390516 , 2 , 00:01:03.8968581
10, False, -0.7999878, 0.05020142 , 5.413553 , 2 , 00:01:04.2612730
9, False, -0.7522278, 0.05438232 , 5.420316 , 2 , 00:01:04.6250595
8, False, -0.5794678, 0.0569458 , 5.44103 , 2 , 00:01:04.9901903
7, False, -0.487915, 0.05700684 , 5.449748 , 2 , 00:01:05.3550757
6, False, -0.2245483, 0.04171753 , 5.465931 , 2 , 00:01:05.7189400
5, False, -0.08514404, 0.03274536 , 5.469512 , 2 , 00:01:06.0834514
4, False, 0.03695679, 0.01928711 , 5.469557 , 2 , 00:01:06.4472614
3, False, 0.1856384, 0.009796143 , 5.466019 , 2 , 00:01:06.8123719
2, False, 0.2880249, 0.008392334 , 5.461373 , 2 , 00:01:07.1767593
1, False, 0.4348145, 0.008331299 , 5.45144 , 2 , 00:01:07.5412312
0, False, 0.5566101, 0.00680542 , 5.440157 , 2 , 00:01:07.9051259
1, True, 0.733429, -0.002471924 , 5.418706 , 2 , 00:01:08.2708033
2, True, 0.6695862, -0.008728027 , 5.426805 , 2 , 00:01:08.6351941
3, True, 0.539093, -0.009368896 , 5.441445 , 2 , 00:01:08.9995735
4, True, 0.377655, -0.00769043 , 5.45532 , 2 , 00:01:09.3636829
5, True, 0.1968689, -0.004943848 , 5.465193 , 2 , 00:01:09.7275899
6, True, -0.01132202, -0.004730225 , 5.468907 , 2 , 00:01:10.0926013
7, True, -0.1375427, 0.003204346 , 5.4679 , 2 , 00:01:10.4570874
8, True, -0.247406, 0.003295898 , 5.464225 , 2 , 00:01:10.8212973
9, True, -0.5415955, 0.003356934 , 5.443732 , 2 , 00:01:11.1829954
10, True, -0.5819702, 0.003326416 , 5.43971 , 2 , 00:01:11.5470437
11, True, -0.6987305, 0.003387451 , 5.426265 , 2 , 00:01:11.9121712
12, True, -0.8367004, 0.003479004 , 5.407058 , 2 , 00:01:12.2775144
13, True, -1.068329, 0.003448486 , 5.366953 , 2 , 00:01:12.6409062
14, True, -1.177094, 0.003479004 , 5.344549 , 2 , 00:01:13.0046921
15, True, -1.34967, 0.003509521 , 5.304256 , 2 , 00:01:13.3698632
16, True, -1.456329, 0.003540039 , 5.27639 , 2 , 00:01:13.7342444
17, True, -1.632446, 0.003540039 , 5.225325 , 2 , 00:01:14.0990510
18, True, -1.739441, 0.003570557 , 5.191155 , 2 , 00:01:14.4639197
19, True, -1.899902, 0.003570557 , 5.135359 , 2 , 00:01:14.8270516
20, True, -2.026611, 0.0008850098 , 5.08725 , 2 , 00:01:15.1921742
21, True, -2.183807, 0.0009155273 , 5.022592 , 2 , 00:01:15.5566180
22, True, -2.346161, 0.0009155273 , 4.949701 , 2 , 00:01:15.9212453
23, True, -2.480072, 0.0009155273 , 4.884789 , 2 , 00:01:16.2849365
24, True, -2.629517, 0.0009155273 , 4.806907 , 2 , 00:01:16.6499379
25, True, -2.808502, 0.004821777 , 4.705845 , 2 , 00:01:17.0144743
26, True, -2.985931, 0.01290894 , 4.59679 , 2 , 00:01:17.3798790
27, True, -3.134827, 0.01293945 , 4.49767 , 2 , 00:01:17.7434820
28, True, -3.247314, 0.01290894 , 4.418133 , 2 , 00:01:18.1074106
29, True, -3.485931, 0.0128479 , 4.234447 , 2 , 00:01:18.4723272
30, True, -3.591156, 0.01412964 , 4.146688 , 2 , 00:01:18.8369141
31, True, -3.751953, 0.02078247 , 4.003584 , 2 , 00:01:19.2014806
32, True, -3.862518, 0.02612305 , 3.898407 , 2 , 00:01:19.5651946
33, True, -4.05307, 0.02603149 , 3.702266 , 2 , 00:01:19.9300966
34, True, -4.17337, 0.0246582 , 3.567744 , 2 , 00:01:20.2954024
35, True, -4.283936, 0.02459717 , 3.435766 , 2 , 00:01:20.6591145
36, True, -4.494629, 0.02694702 , 3.158941 , 2 , 00:01:21.0243499
37, True, -4.673767, 0.02828979 , 2.891152 , 2 , 00:01:21.3874320
38, True, -4.826385, 0.03466797 , 2.632634 , 2 , 00:01:21.7528707
39, True, -4.967316, 0.03619385 , 2.360527 , 2 , 00:01:22.1170429
