0,TRUE,0.3431091,0.01531982,5.442147,0
1,TRUE,0.3665466,0.008087158,5.440396,0
2,TRUE,0.5003052,-0.01931763,5.432146,0
3,TRUE,0.4850464,-0.006164551,5.430052,0
4,TRUE,0.3456726,-0.007629395,5.438623,0
5,TRUE,0.1527405,-0.0050354,5.442188,0
6,TRUE,-0.08081055,-0.02041626,5.43651,0
7,TRUE,-0.253479,-0.03665161,5.427586,0
8,TRUE,-0.3497314,-0.04528809,5.424636,0
9,TRUE,-0.4804993,-0.04690552,5.410955,0
10,TRUE,-0.6451111,-0.04055786,5.388459,0
11,TRUE,-0.7854004,-0.04299927,5.372345,0
12,TRUE,-0.9237976,-0.04577637,5.35069,0
13,TRUE,-1.061737,-0.07614136,5.31622,0
14,TRUE,-1.221832,-0.06188965,5.280581,0
15,TRUE,-1.392517,-0.03515625,5.232821,0
16,TRUE,-1.50415,-0.00668335,5.19637,0
17,TRUE,-1.609131,-0.0223999,5.16195,0
18,TRUE,-1.741852,-0.03341675,5.117437,0
19,TRUE,-1.878845,-0.006591797,5.073304,0
20,TRUE,-2.010071,-0.003448486,5.018268,0
21,TRUE,-2.176666,-0.0168457,4.939897,0
22,TRUE,-2.335876,-0.02627563,4.857557,0
23,TRUE,-2.495361,-0.03878784,4.767636,0
24,TRUE,-2.638428,-0.0531311,4.693166,0
25,TRUE,-2.778137,-0.02133179,4.611801,0
26,TRUE,-2.933197,0.03005981,4.509655,0
27,TRUE,-3.062561,0.04406738,4.419249,0
28,TRUE,-3.213013,0.05480957,4.307432,0
29,TRUE,-3.354675,0.05410767,4.190843,0
30,TRUE,-3.469788,0.03033447,4.087273,0
31,TRUE,-3.605835,0.03451538,3.954912,0
32,TRUE,-3.791656,0.03411865,3.772949,0
33,TRUE,-3.889984,0.003753662,3.666147,0
34,TRUE,-4.028687,0.00869751,3.515646,0
35,TRUE,-4.146088,-0.003662109,3.376097,0
36,TRUE,-4.280579,-0.01074219,3.193235,0
37,TRUE,-4.397339,-0.01547241,3.016288,0
38,TRUE,-4.552246,0.008331299,2.717774,0
39,TRUE,-4.764679,-0.002380371,2.287573,0
40,TRUE,-4.890717,-0.02920532,1.995163,1
39,FALSE,-4.952179,-0.03543091,1.82266,1
38,FALSE,-4.962189,-0.05203247,1.795229,1
37,FALSE,-4.917206,-0.05929565,1.904037,1
36,FALSE,-4.672577,-0.02822876,2.476631,1
35,FALSE,-4.456543,-0.002990723,2.851951,1
34,FALSE,-4.26712,-0.05859375,3.129658,1
33,FALSE,-4.068634,-0.07644653,3.410256,1
32,FALSE,-3.954407,-0.07635498,3.554603,1
31,FALSE,-3.886017,-0.05258179,3.62558,1
30,FALSE,-3.778198,-0.0574646,3.740911,1
29,FALSE,-3.650818,-0.005950928,3.873176,1
28,FALSE,-3.501465,-0.006164551,4.011822,1
27,FALSE,-3.329956,-0.04333496,4.15974,1
26,FALSE,-3.164185,-0.01702881,4.294941,1
25,FALSE,-2.967163,0.01702881,4.43506,1
24,FALSE,-2.802765,0.02682495,4.538572,1
23,FALSE,-2.694031,0.002868652,4.607419,1
22,FALSE,-2.593262,-0.01046753,4.664861,1
21,FALSE,-2.472046,0.02359009,4.734947,1
20,FALSE,-2.370453,0.01025391,4.788224,1
19,FALSE,-2.236084,0.01147461,4.851362,1
18,FALSE,-2.039856,0.01644897,4.934584,1
17,FALSE,-1.885803,0.007843018,4.999502,1
16,FALSE,-1.693207,0.01629639,5.06676,1
15,FALSE,-1.559875,0.04025269,5.113723,1
14,FALSE,-1.44574,0.01947021,5.149896,1
13,FALSE,-1.284851,0.01205444,5.199291,1
12,FALSE,-1.112457,0.005706787,5.237172,1
11,FALSE,-0.9861755,0.02505493,5.263434,1
10,FALSE,-0.84021,0.002197266,5.293466,1
9,FALSE,-0.6751099,0.00491333,5.318587,1
8,FALSE,-0.5088196,0.02557373,5.344539,1
7,FALSE,-0.3112488,0.02575684,5.362947,1
6,FALSE,-0.1723022,0.001556396,5.372155,1
5,FALSE,-0.09057617,-0.0256958,5.369337,1
4,FALSE,-0.005004883,-0.02536011,5.371717,1
3,FALSE,0.06671143,-0.02316284,5.374875,1
2,FALSE,0.1595154,0.02862549,5.376497,1
1,FALSE,0.3130188,0.02700806,5.373393,1
0,FALSE,0.4576111,0.004730225,5.374552,1
1,TRUE,0.5804138,0.001098633,5.372412,1
2,TRUE,0.6524963,0.004821777,5.368685,1
3,TRUE,0.5948792,0.01004028,5.372723,1
4,TRUE,0.3776855,0.0184021,5.381694,1
5,TRUE,0.1777954,0.02001953,5.381835,1
6,TRUE,-0.0211792,-0.003997803,5.377066,1
7,TRUE,-0.2082214,-0.03393555,5.368311,1
8,TRUE,-0.3522034,-0.0473938,5.364483,1
9,TRUE,-0.5027466,-0.04428101,5.34992,1
10,TRUE,-0.6999817,-0.03521729,5.326348,1
11,TRUE,-0.8791199,-0.0319519,5.301057,1
12,TRUE,-1.03241,-0.03625488,5.274963,1
13,TRUE,-1.174225,-0.04046631,5.247626,1
14,TRUE,-1.301178,-0.0291748,5.220459,1
15,TRUE,-1.431976,-0.03948975,5.188634,1
16,TRUE,-1.561951,-0.05029297,5.150506,1
17,TRUE,-1.71109,-0.04092407,5.101779,1
18,TRUE,-1.856567,-0.02056885,5.052723,1
19,TRUE,-1.990936,-0.03125,4.997581,1
20,TRUE,-2.148773,-0.04244995,4.933524,1
21,TRUE,-2.314606,-0.04751587,4.858953,1
22,TRUE,-2.456177,-0.03222656,4.786341,1
23,TRUE,-2.626312,-0.004638672,4.696766,1
24,TRUE,-2.704224,-0.008331299,4.651937,1
25,TRUE,-2.782471,0.00378418,4.605653,1
26,TRUE,-2.907959,-0.009368896,4.520276,1
27,TRUE,-3.060516,-0.01419067,4.408626,1
28,TRUE,-3.161774,-0.006378174,4.330626,1
29,TRUE,-3.30957,-0.02102661,4.20963,1
30,TRUE,-3.468506,-0.01971436,4.077602,1
31,TRUE,-3.680573,-0.01635742,3.880564,1
32,TRUE,-3.794189,-0.00491333,3.764496,1
33,TRUE,-3.918365,-0.006591797,3.637831,1
34,TRUE,-4.074371,-0.01382446,3.463977,1
35,TRUE,-4.197968,-0.02035522,3.316733,1
36,TRUE,-4.34082,-0.03668213,3.119428,1
37,TRUE,-4.470154,-0.0534668,2.919545,1
38,TRUE,-4.612976,-0.03311157,2.677372,1
39,TRUE,-4.783325,-0.04345703,2.353966,1
40,TRUE,-4.881317,-0.02404785,2.140464,2
39,FALSE,-4.957001,-0.01702881,1.954118,2
38,FALSE,-5.001495,-0.01489258,1.84021,2
37,FALSE,-4.954895,0.002838135,1.952568,2
36,FALSE,-4.613007,-0.09194946,2.63741,2
35,FALSE,-4.323273,-0.1369019,3.113422,2
34,FALSE,-4.178986,-0.151062,3.304636,2
33,FALSE,-4.048706,-0.1361389,3.46463,2
32,FALSE,-3.952911,-0.1063843,3.578807,2
31,FALSE,-3.856812,-0.02713013,3.678311,2
30,FALSE,-3.79187,0.007629395,3.745192,2
29,FALSE,-3.669769,0.02835083,3.871074,2
28,FALSE,-3.487549,0.02960205,4.041291,2
27,FALSE,-3.327087,0.04370117,4.178721,2
26,FALSE,-3.235016,0.05026245,4.253508,2
25,FALSE,-3.096252,0.02804565,4.352098,2
24,FALSE,-2.950287,0.02746582,4.461696,2
23,FALSE,-2.806732,0.008483887,4.551792,2
22,FALSE,-2.666718,0.02813721,4.637834,2
21,FALSE,-2.489471,0.04522705,4.729866,2
20,FALSE,-2.303436,0.05145264,4.832812,2
19,FALSE,-2.07312,0.0189209,4.931361,2
18,FALSE,-1.931274,-0.007629395,4.996347,2
17,FALSE,-1.867493,-0.01538086,5.025606,2
16,FALSE,-1.701965,0.007141113,5.089395,2
15,FALSE,-1.525452,-0.02908325,5.140759,2
14,FALSE,-1.424286,-0.00579834,5.172431,2
13,FALSE,-1.300415,0.01965332,5.201413,2
12,FALSE,-1.1698,-0.002197266,5.22316,2
11,FALSE,-0.9931946,-0.05337524,5.262726,2
10,FALSE,-0.8588562,-0.06674194,5.288056,2
9,FALSE,-0.6994629,-0.05380249,5.31714,2
8,FALSE,-0.5655212,-0.06277466,5.340548,2
7,FALSE,-0.4107971,-0.06671143,5.358278,2
6,FALSE,-0.3051147,-0.04864502,5.368593,2
5,FALSE,-0.1765442,-0.02896118,5.379618,2
4,FALSE,-0.03033447,0.009399414,5.3838,2
3,FALSE,0.1162415,0.00491333,5.390163,2
2,FALSE,0.3012085,-0.03787231,5.382376,2
1,FALSE,0.4609985,-0.04196167,5.377696,2
0,FALSE,0.5009766,-0.02761841,5.377994,2
1,TRUE,0.5247192,-0.0173645,5.38011,2
2,TRUE,0.6095581,0.006103516,5.385228,2
3,TRUE,0.642334,0.000549316,5.388556,2
4,TRUE,0.4378052,0.01519775,5.38853,2
5,TRUE,0.2470398,0.00869751,5.389426,2
6,TRUE,0.06777954,0.00869751,5.389773,2
7,TRUE,-0.1416016,0.01083374,5.383334,2
8,TRUE,-0.361969,0.01174927,5.36898,2
9,TRUE,-0.5674744,0.005279541,5.351646,2
10,TRUE,-0.708374,0.005859375,5.334672,2
11,TRUE,-0.7982788,0.01541138,5.325813,2
12,TRUE,-0.9421387,-0.002105713,5.301902,2
13,TRUE,-1.153412,-0.01077271,5.255325,2
14,TRUE,-1.31958,0.002197266,5.216741,2
15,TRUE,-1.436096,0.000244141,5.185297,2
16,TRUE,-1.61676,-0.01318359,5.135289,2
17,TRUE,-1.78833,-0.04788208,5.082469,2
18,TRUE,-1.906311,-0.05096436,5.035862,2
19,TRUE,-2.014862,-0.05606079,4.99287,2
20,TRUE,-2.162842,-0.06213379,4.925656,2
21,TRUE,-2.312622,-0.03125,4.852641,2
22,TRUE,-2.472229,-0.02426147,4.777489,2
23,TRUE,-2.601166,-0.02600098,4.706377,2
24,TRUE,-2.719116,-0.03057861,4.639832,2
25,TRUE,-2.848969,-0.03393555,4.554415,2
26,TRUE,-2.97876,-0.04476929,4.465481,2
27,TRUE,-3.141388,-0.03475952,4.337527,2
28,TRUE,-3.253632,-0.04464722,4.248718,2
29,TRUE,-3.374573,-0.04788208,4.153148,2
30,TRUE,-3.539795,-0.03793335,4.011513,2
31,TRUE,-3.682495,-0.08520508,3.875785,2
32,TRUE,-3.828033,-0.07440186,3.733632,2
33,TRUE,-3.9711,-0.07904053,3.577478,2
34,TRUE,-4.122742,-0.08233643,3.392301,2
35,TRUE,-4.238068,-0.05285645,3.249397,2
36,TRUE,-4.415039,-0.06045532,2.986459,2
37,TRUE,-4.518829,-0.09979248,2.826341,2
38,TRUE,-4.626282,-0.07415771,2.64586,2
39,TRUE,-4.725464,-0.07171631,2.45201,2
40,TRUE,-4.799255,-0.06048584,2.281592,2
